# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
       6512        0.0309560608        0.0309463383        0.0287503044        0.4818210737        0.5908295979
       6513        0.0309220245        0.0309123020        0.0287212955        0.4812906112        0.5902778628
       6514        0.0308880223        0.0308782998        0.0286923119        0.4807606823        0.5897265429
       6515        0.0308540540        0.0308443316        0.0286633536        0.4802312821        0.5891756380
       6516        0.0308201198        0.0308103973        0.0286344207        0.4797024111        0.5886251479
       6517        0.0307862195        0.0307764971        0.0286055131        0.4791740690        0.5880750725
       6518        0.0307523531        0.0307426306        0.0285766307        0.4786462587        0.5875254117
       6519        0.0307185206        0.0307087982        0.0285477737        0.4781189742        0.5869761652
       6520        0.0306847219        0.0306749996        0.0285189418        0.4775922177        0.5864273330
       6521        0.0306509571        0.0306412348        0.0284901353        0.4770659901        0.5858789149
       6522        0.0306172262        0.0306075039        0.0284613539        0.4765402884        0.5853309108
       6523        0.0305835289        0.0305738067        0.0284325978        0.4760151147        0.5847833205
       6524        0.0305498655        0.0305401432        0.0284038669        0.4754904668        0.5842361438
       6525        0.0305162357        0.0305065135        0.0283751611        0.4749663443        0.5836893806
       6526        0.0304826397        0.0304729175        0.0283464806        0.4744427485        0.5831430308
       6527        0.0304490773        0.0304393551        0.0283178251        0.4739196767        0.5825970942
       6528        0.0304155486        0.0304058264        0.0282891948        0.4733971298        0.5820515706
       6529        0.0303820534        0.0303723313        0.0282605896        0.4728751066        0.5815064600
       6530        0.0303485919        0.0303388698        0.0282320095        0.4723536082        0.5809617621
       6531        0.0303151639        0.0303054418        0.0282034545        0.4718326314        0.5804174768
       6532        0.0302817694        0.0302720474        0.0281749246        0.4713121786        0.5798736039
       6533        0.0302484085        0.0302386864        0.0281464197        0.4707922475        0.5793301433
       6534        0.0302150810        0.0302053589        0.0281179399        0.4702728389        0.5787870950
       6535        0.0301817869        0.0301720650        0.0280894851        0.4697539503        0.5782444585
       6536        0.0301485263        0.0301388043        0.0280610552        0.4692355846        0.5777022340
       6537        0.0301152990        0.0301055771        0.0280326504        0.4687177378        0.5771604211
       6538        0.0300821051        0.0300723832        0.0280042705        0.4682004116        0.5766190197
       6539        0.0300489446        0.0300392227        0.0279759156        0.4676836031        0.5760780298
       6540        0.0300158173        0.0300060954        0.0279475856        0.4671673170        0.5755374511
       6541        0.0299827233        0.0299730015        0.0279192806        0.4666515470        0.5749972834
       6542        0.0299496626        0.0299399408        0.0278910004        0.4661362963        0.5744575267
       6543        0.0299166351        0.0299069133        0.0278627452        0.4656215627        0.5739181808
       6544        0.0298836408        0.0298739191        0.0278345148        0.4651073451        0.5733792454
       6545        0.0298506797        0.0298409579        0.0278063093        0.4645936464        0.5728407205
       6546        0.0298177516        0.0298080299        0.0277781286        0.4640804632        0.5723026059
       6547        0.0297848568        0.0297751351        0.0277499727        0.4635677968        0.5717649015
       6548        0.0297519949        0.0297422733        0.0277218416        0.4630556442        0.5712276071
       6549        0.0297191662        0.0297094446        0.0276937354        0.4625440075        0.5706907225
       6550        0.0296863705        0.0296766488        0.0276656539        0.4620328862        0.5701542476
       6551        0.0296536077        0.0296438862        0.0276375972        0.4615222774        0.5696181822
       6552        0.0296208780        0.0296111564        0.0276095652        0.4610121847        0.5690825261
       6553        0.0295881811        0.0295784596        0.0275815580        0.4605026034        0.5685472794
       6554        0.0295555172        0.0295457957        0.0275535754        0.4599935358        0.5680124416
       6555        0.0295228862        0.0295131647        0.0275256176        0.4594849822        0.5674780127
       6556        0.0294902880        0.0294805666        0.0274976845        0.4589769387        0.5669439926
